metric,column,label,region_group,chem_n,chem_mean,chem_median,hpf_n,hpf_mean,hpf_median
voronoi_gap,percentiles_nm_p50,gap p50 nm,Glomerular,2,105.65288533811454,105.65288533811454,1,159.36651290049394,159.36651290049394
voronoi_gap,percentiles_nm_p50,gap p50 nm,Hepatocyte lateral,1,110.8595141104315,110.8595141104315,6,37.15727573389381,31.31370849898476
voronoi_gap,percentiles_nm_p75,gap p75 nm,Bile canaliculus,3,135.59485295208273,126.62768258672632,4,117.34127986571792,120.99160428654687
voronoi_gap,percentiles_nm_p75,gap p75 nm,DCT base,2,116.16907274017127,116.16907274017127,3,50.11173790015607,50.22333494023495
voronoi_gap,percentiles_nm_p75,gap p75 nm,Glomerular,2,164.20713499702777,164.20713499702777,1,208.47942537826668,208.47942537826668
voronoi_gap,percentiles_nm_p75,gap p75 nm,Hepatocyte lateral,1,193.73619112163158,193.73619112163158,6,51.3195594697594,40.39908513062425
voronoi_gap,contact_fractions_p40,contact<40nm,Bile canaliculus,3,0.43937076944266173,0.5048443612935645,4,0.3535697252305316,0.3505981139145112
voronoi_gap,contact_fractions_p40,contact<40nm,DCT base,2,0.6346117927135608,0.6346117927135608,3,0.44916924178932455,0.45388372863601867
voronoi_gap,contact_fractions_p40,contact<40nm,Glomerular,2,0.13447839629257546,0.13447839629257546,1,0.013289810461605179,0.013289810461605179
voronoi_gap,contact_fractions_p40,contact<40nm,Hepatocyte lateral,1,0.14308781710439852,0.14308781710439852,6,0.6554447880696906,0.7569968540388716
voronoi_gap,contact_fractions_p80,contact<80nm,Bile canaliculus,3,0.6485781224777275,0.6585144590766119,4,0.6519986568448963,0.6470707327980789
voronoi_gap,contact_fractions_p80,contact<80nm,DCT base,2,0.6917049180478103,0.6917049180478103,3,0.9362767387537491,0.9296173238138762
voronoi_gap,contact_fractions_p80,contact<80nm,Glomerular,2,0.3852854022654804,0.3852854022654804,1,0.18950469780368703,0.18950469780368703
voronoi_gap,contact_fractions_p80,contact<80nm,Hepatocyte lateral,1,0.36800102349581976,0.36800102349581976,6,0.8749513726941605,0.9220524697843844
sa_v,sa_v_ecs_per_nm,SA:V /nm,Bile canaliculus,3,0.010477968708505866,0.010056355058418356,4,0.0030943576819296823,0.0028978524580160186
